OMRÅDE;KØN;ALDER;INDVLAND;STATSB;TID;INDHOLD 
000;1;58;5174;5174;2012;1
000;1;58;5180;5100;2012;3
000;1;58;5180;5154;2012;1
000;1;58;5180;5180;2012;2
000;1;58;5268;5100;2012;1
000;1;58;5272;5100;2012;2
000;1;58;5302;5160;2012;1
000;1;58;5306;5100;2012;1
000;1;58;5314;5314;2012;1
000;1;58;5390;5100;2012;2
000;1;58;5390;5390;2012;1
000;1;58;5422;5100;2012;1
000;1;58;5424;5100;2012;1
000;1;58;5432;5432;2012;1
000;1;58;5448;5100;2012;4
000;1;58;5474;5100;2012;1
000;1;58;5492;5100;2012;2
000;1;58;5496;5100;2012;2
000;1;58;5502;5100;2012;1
000;1;58;5502;5502;2012;1
000;1;58;5611;5100;2012;1
000;1;58;5611;5611;2012;2
000;1;58;5700;5140;2012;1
000;1;58;5901;5100;2012;2
000;1;58;5999;5100;2012;2
000;1;59;5101;5100;2012;9
000;1;59;5101;5110;2012;1
000;1;59;5101;5390;2012;1
000;1;59;5105;5105;2012;3
000;1;59;5108;5100;2012;1
000;1;59;5110;5100;2012;2
000;1;72;5130;5100;2012;4
000;1;72;5164;5100;2012;3
000;1;72;5170;5100;2012;2
000;1;72;5172;5172;2012;1
000;1;72;5240;5100;2012;1
000;1;72;5244;5100;2012;1
000;1;72;5314;5100;2012;1
000;1;83;5130;5100;2012;2
000;1;83;5154;5154;2012;1
000;1;83;5164;5100;2012;1
000;1;83;5180;5180;2012;1
000;1;83;5295;5278;2012;1
000;1;83;5408;5103;2012;1
000;1;84;5110;5100;2012;1
000;1;84;5130;5100;2012;1
000;1;84;5160;5180;2012;1
000;1;84;5164;5100;2012;1
000;1;84;5314;5100;2012;1
000;1;84;5390;5100;2012;1
000;1;84;5502;5100;2012;1
000;1;86;5180;5100;2012;1
000;1;86;5289;5289;2012;1
000;1;86;5390;5100;2012;1
000;1;87;5130;5100;2012;2
000;1;87;5778;5778;2012;1
000;1;88;5110;5110;2012;1
000;1;88;5120;5999;2012;1
000;1;89;5164;5100;2012;3
000;1;89;5607;5100;2012;1
000;1;9;5101;5100;2012;9
000;2;13;5214;5100;2012;1
000;2;13;5278;5278;2012;1
000;2;13;5287;5287;2012;1
000;2;13;5289;5100;2012;1
000;2;13;5302;5100;2012;1
000;2;13;5352;5352;2012;1
000;1;9;5172;5172;2012;1
000;1;9;5174;5100;2012;1
000;1;9;5174;5174;2012;1
000;1;9;5180;5100;2012;3
000;1;9;5180;5180;2012;3
000;1;9;5180;5289;2012;1
000;1;9;5202;5436;2012;1
000;1;9;5214;5289;2012;1
000;1;9;5216;5216;2012;1
000;1;9;5228;5228;2012;1
000;1;9;5234;5100;2012;3
000;1;9;5258;5100;2012;1
000;1;9;5262;5100;2012;1
000;1;9;5262;5262;2012;1
000;1;9;5266;5100;2012;1
000;1;9;5269;5100;2012;1
000;1;9;5272;5100;2012;1
000;1;9;5272;5999;2012;1
000;1;9;5278;5278;2012;2
000;1;9;5288;5288;2012;1
000;1;9;5295;5278;2012;2
000;2;13;5609;5609;2012;3
000;2;13;5611;5611;2012;3
000;2;13;5700;5103;2012;1
000;2;13;5700;5700;2012;1
000;2;13;5712;5712;2012;1
000;2;13;5714;5404;2012;1
000;2;13;5722;5100;2012;1
000;2;13;5750;5754;2012;1
000;2;13;5757;5757;2012;1
000;1;9;5482;5100;2012;1
000;1;9;5486;5100;2012;1
000;1;9;5486;5103;2012;1
000;1;9;5486;5486;2012;7
000;1;9;5492;5100;2012;2
000;1;9;5492;5492;2012;5
000;1;9;5496;5100;2012;2
000;1;9;5502;5100;2012;2
000;1;9;5502;5502;2012;1
000;1;9;5502;5999;2012;1
000;1;9;5607;5607;2012;1
000;1;9;5609;5609;2012;4
000;1;9;5611;5100;2012;2
000;1;8;5462;5432;2012;1
000;1;8;5464;5100;2012;1
000;1;8;5464;5464;2012;1
000;1;8;5468;5100;2012;1
000;1;8;5468;5468;2012;2
000;1;8;5472;5404;2012;1
000;1;8;5472;5472;2012;2
000;1;8;5472;5999;2012;1
000;1;8;5474;5474;2012;3
000;1;8;5482;5100;2012;2
000;1;8;5486;5100;2012;1
000;1;8;5486;5486;2012;6
000;1;8;5492;5492;2012;3
000;1;8;5502;5100;2012;3
000;1;8;5609;5609;2012;2
000;1;8;5611;5100;2012;1
000;1;8;5611;5611;2012;5
000;1;8;5611;5999;2012;1
000;1;8;5700;5100;2012;1
000;1;8;5700;5700;2012;3
000;1;8;5704;5704;2012;2
000;1;8;5704;5999;2012;1
000;1;8;5706;5706;2012;1
000;1;8;5710;5700;2012;1
000;2;12;5486;5486;2012;3
000;2;12;5492;5100;2012;1
000;2;12;5492;5492;2012;5
000;2;12;5496;5100;2012;3
000;2;12;5502;5100;2012;4
000;2;12;5514;5100;2012;1
000;2;12;5611;5611;2012;3
000;2;12;5700;5700;2012;6
000;2;12;5704;5704;2012;1
000;2;12;5710;5710;2012;1
000;2;12;5778;5100;2012;1
000;2;12;5901;5100;2012;3
000;2;13;5101;5100;2012;9
000;2;13;5104;5100;2012;1
000;2;13;5105;5105;2012;3
000;2;13;5108;5100;2012;1
000;2;13;5110;5100;2012;3
000;2;13;5110;5110;2012;1
000;2;13;5120;5100;2012;6
000;2;13;5390;5100;2012;7
000;2;13;5402;5999;2012;1
000;2;13;5404;5404;2012;4
000;2;13;5432;5100;2012;1
000;2;13;5432;5418;2012;1
000;2;13;5436;5100;2012;2
000;2;9;5432;5100;2009;1
000;2;9;5432;5432;2009;2
000;2;9;5434;5502;2009;2
000;2;9;5438;5100;2009;2
000;2;9;5444;5444;2009;1
000;2;9;5448;5100;2009;4
000;2;9;5448;5448;2009;1
000;2;9;5456;5100;2009;3
000;2;9;5458;5458;2009;1
000;2;9;5462;5100;2009;3
000;2;9;5464;5408;2009;5
000;2;9;5464;5464;2009;1
000;2;9;5468;5100;2009;1
000;2;9;5471;5100;2009;1
000;2;9;5472;5100;2009;2
000;2;9;5472;5404;2009;1
000;2;9;5474;5474;2009;4
000;2;9;5478;5100;2009;1
000;2;9;5482;5100;2009;3
000;2;9;5486;5100;2009;1
000;2;9;5486;5436;2009;1
000;2;9;5486;5486;2009;3
000;2;9;5492;5100;2009;2
000;2;9;5492;5492;2009;4
000;2;9;5502;5100;2009;4
000;2;9;5502;5502;2009;1
000;2;9;5514;5100;2009;1
000;2;9;5609;5609;2009;2
000;2;9;5611;5100;2009;1
000;2;9;5611;5611;2009;3
000;2;9;5611;5999;2009;1
000;2;9;5700;5700;2009;3
000;2;9;5704;5704;2009;1
000;2;9;5710;5170;2009;1
000;2;9;5716;5100;2009;1
000;2;41;5164;5100;2009;6
000;2;41;5164;5130;2009;1
000;2;41;5164;5482;2009;1
000;2;41;5170;5100;2009;14
000;2;41;5170;5130;2009;1
000;2;41;5170;5164;2009;1
000;2;41;5170;5170;2009;2
000;2;41;5170;5390;2009;1
000;2;41;5170;5472;2009;1
000;2;42;5279;5279;2009;1
000;2;42;5289;5100;2009;1
000;2;42;5295;5100;2009;1
000;2;42;5110;5100;2009;2
000;2;42;5110;5110;2009;3
000;2;42;5110;5154;2009;1
000;2;42;5110;5390;2009;1
000;2;42;5120;5100;2009;14
000;2;42;5120;5120;2009;1
000;2;42;5120;5140;2009;1
000;2;42;5120;5999;2009;1
000;2;42;5122;5100;2009;1
000;2;42;5126;5100;2009;3
000;2;42;5128;5128;2009;2
000;2;42;5130;5100;2009;8
000;2;42;5130;5130;2009;2
000;2;42;5130;5390;2009;1
000;2;42;5134;5134;2009;1
000;2;42;5140;5100;2009;2
000;2;41;5432;5418;2009;1
000;2;41;5432;5432;2009;1
000;2;41;5436;5100;2009;3
000;2;41;5436;5436;2009;1
000;2;41;5438;5100;2009;1
000;2;41;5438;5436;2009;1
000;2;41;5438;5438;2009;2
000;2;41;5444;5444;2009;1
000;2;41;5446;5446;2009;1
000;2;41;5448;5100;2009;6
000;2;41;5448;5448;2009;9
000;2;41;5456;5456;2009;1
000;2;41;5458;5458;2009;1
000;2;41;5462;5100;2009;2
000;2;41;5462;5182;2009;1
000;2;41;5464;5408;2009;1
000;2;41;5464;5464;2009;1
000;2;41;5466;5100;2009;1
000;2;42;5140;5140;2009;2
000;2;42;5142;5100;2009;1
000;2;42;5150;5100;2009;4
000;2;41;5172;5172;2009;2
000;2;41;5174;5174;2009;2
000;2;41;5180;5100;2009;4
000;2;41;5180;5180;2009;12
000;2;41;5180;5999;2009;1
000;2;41;5182;5100;2009;1
000;2;41;5182;5172;2009;1
000;2;41;5213;5213;2009;1
000;2;41;5228;5228;2009;1
000;2;41;5240;5100;2009;1
000;2;41;5243;5100;2009;1
000;2;41;5244;5244;2009;1
000;2;41;5246;5150;2009;1
000;2;41;5272;5100;2009;1
000;2;41;5272;5272;2009;1
000;2;41;5282;5282;2009;1
000;2;41;5289;5100;2009;1
000;2;41;5299;5100;2009;2
000;2;40;5752;5757;2009;1
000;2;40;5757;5757;2009;2
000;2;40;5778;5100;2009;1
000;2;40;5778;5778;2009;1
000;2;40;5901;5100;2009;2
000;2;41;5101;5100;2009;10
000;2;41;5104;5104;2009;2
000;2;41;5105;5105;2009;2
000;2;41;5105;5999;2009;1
000;2;41;5108;5100;2009;3
000;2;41;5110;5100;2009;4
000;2;41;5110;5105;2009;1
000;2;41;5110;5110;2009;1
000;2;41;5120;5100;2009;10
000;2;41;5120;5120;2009;3
000;2;41;5126;5100;2009;2
000;2;41;5126;5126;2009;2
000;2;41;5128;5128;2009;3
000;2;41;5130;5100;2009;4
000;2;41;5130;5130;2009;1
000;2;41;5130;5150;2009;1
000;2;41;5130;5170;2009;1
000;2;41;5130;5282;2009;1
000;2;41;5134;5100;2009;1
000;2;41;5140;5100;2009;3
000;2;41;5142;5514;2009;1
000;2;41;5150;5100;2009;2
000;2;41;5150;5150;2009;1
000;2;41;5304;5100;2009;1
000;2;41;5306;5100;2009;1
000;2;41;5306;5306;2009;1
000;2;41;5314;5314;2009;2
000;2;41;5316;5100;2009;1
000;2;41;5354;5100;2009;1
000;2;41;5354;5354;2009;2
000;2;41;5356;5100;2009;1
000;2;41;5390;5100;2009;13
000;2;41;5390;5170;2009;1
000;2;41;5390;5180;2009;1
000;2;41;5390;5390;2009;5
000;2;41;5390;5392;2009;1
000;2;41;5390;5434;2009;1
000;2;41;5390;5999;2009;1
000;2;41;5403;5100;2009;2
000;2;41;5403;5216;2009;1
000;2;41;5416;5100;2009;1
000;2;41;5422;5100;2009;1
000;2;41;5432;5100;2009;1
000;2;49;5458;5100;2009;1
000;2;49;5464;5100;2009;1
000;2;49;5464;5408;2009;1
000;2;49;5474;5410;2009;1
000;2;49;5482;5100;2009;1
000;2;49;5492;5100;2009;1
000;2;49;5492;5492;2009;5
000;2;49;5496;5100;2009;2
000;2;49;5502;5100;2009;2
000;2;49;5502;5502;2009;1
000;2;41;5468;5468;2009;3
000;2;41;5474;5474;2009;1
000;2;41;5482;5100;2009;1
000;2;42;5150;5150;2009;1
000;2;42;5150;5700;2009;1
000;2;42;5150;5999;2009;1
000;2;42;5154;5154;2009;16
000;2;42;5158;5158;2009;7
000;2;42;5160;5100;2009;4
000;2;42;5160;5180;2009;1
000;2;42;5164;5100;2009;6
000;2;42;5164;5164;2009;1
000;2;42;5170;5100;2009;14
000;2;42;5170;5164;2009;1
000;2;42;5170;5170;2009;5
000;2;42;5170;5246;2009;1
000;2;42;5172;5172;2009;2
000;2;42;5172;5999;2009;1
000;2;42;5174;5174;2009;1
000;2;42;5180;5100;2009;4
000;2;42;5180;5180;2009;19
000;2;42;5180;5999;2009;1
000;2;42;5182;5120;2009;1
000;2;42;5228;5228;2009;1
000;2;42;5246;5999;2009;1
000;2;42;5262;5100;2009;1
000;2;42;5266;5100;2009;2
000;2;42;5268;5268;2009;2
000;2;42;5269;5100;2009;1
000;2;42;5272;5100;2009;2
000;2;5;5442;5100;2009;1
000;2;5;5442;5442;2009;1
000;2;5;5444;5444;2009;1
000;2;5;5446;5100;2009;2
000;2;5;5448;5100;2009;7
000;2;5;5448;5448;2009;2
000;2;5;5456;5100;2009;1
000;2;5;5456;5120;2009;1
000;2;5;5456;5486;2009;1
000;2;5;5462;5100;2009;2
000;2;5;5468;5100;2009;1
000;2;5;5472;5100;2009;2
000;2;41;5154;5100;2009;1
000;2;41;5154;5154;2009;16
000;2;41;5156;5100;2009;1
000;2;41;5158;5158;2009;7
000;2;41;5160;5100;2009;1
000;2;49;5110;5100;2009;1
000;2;49;5110;5110;2009;6
000;2;49;5120;5100;2009;10
000;2;49;5120;5120;2009;2
000;2;49;5120;5180;2009;1
000;2;49;5128;5128;2009;6
000;2;49;5130;5100;2009;4
000;2;41;5486;5436;2009;1
000;2;41;5486;5486;2009;2
000;2;41;5492;5492;2009;11
000;2;41;5502;5100;2009;8
000;2;41;5502;5170;2009;1
000;2;41;5514;5100;2009;1
000;2;41;5609;5609;2009;1
000;2;41;5611;5100;2009;1
000;2;41;5700;5700;2009;6
000;2;41;5704;5704;2009;1
000;2;41;5704;5999;2009;1
000;2;41;5712;5712;2009;1
000;2;41;5714;5714;2009;1
000;2;41;5754;5754;2009;1
000;2;41;5757;5754;2009;1
000;2;41;5761;5999;2009;1
000;2;41;5901;5100;2009;2
000;2;41;5999;5100;2009;2
000;2;42;5101;5100;2009;19
000;2;42;5105;5100;2009;2
000;2;42;5105;5105;2009;3
000;2;42;5108;5100;2009;2
000;2;42;5109;5100;2009;1
000;2;42;5109;5120;2009;1
000;2;5;5164;5105;2009;1
000;2;5;5164;5164;2009;3
000;2;5;5170;5100;2009;3
000;2;5;5170;5170;2009;4
000;2;5;5172;5100;2009;2
000;2;5;5172;5172;2009;1
000;2;5;5174;5174;2009;2
000;2;5;5180;5100;2009;3
000;2;5;5180;5180;2009;9
000;2;5;5180;5999;2009;2
000;2;5;5214;5100;2009;1
000;2;5;5214;5214;2009;1
000;2;5;5234;5100;2009;1
000;2;5;5472;5472;2009;1
000;2;5;5474;5474;2009;2
000;2;5;5482;5100;2009;3
000;2;5;5482;5170;2009;1
000;2;5;5484;5484;2009;2
000;2;5;5486;5100;2009;3
000;2;49;5611;5611;2009;2
000;2;49;5700;5700;2009;1
000;2;49;5704;5704;2009;2
000;2;49;5710;5700;2009;1
000;2;49;5716;5716;2009;1
000;2;49;5761;5761;2009;1
000;2;49;5901;5100;2009;6
000;2;5;5101;5100;2009;15
000;2;5;5104;5100;2009;1
000;2;5;5105;5100;2009;2
000;2;5;5105;5105;2009;13
000;2;5;5105;5611;2009;1
000;2;5;5108;5100;2009;2
000;2;5;5110;5100;2009;11
000;2;5;5110;5110;2009;3
000;2;5;5110;5154;2009;3
000;2;5;5110;5240;2009;1
000;2;5;5120;5100;2009;15
000;2;5;5240;5100;2009;1
000;2;5;5244;5100;2009;2
000;2;5;5246;5246;2009;1
000;2;49;5140;5100;2009;1
000;2;49;5140;5140;2009;2
000;2;49;5150;5100;2009;1
000;2;49;5150;5150;2009;1
000;2;49;5154;5100;2009;1
000;2;49;5154;5154;2009;18
000;2;49;5158;5158;2009;3
000;2;49;5160;5100;2009;1
000;2;49;5164;5100;2009;9
000;2;49;5164;5164;2009;1
000;2;49;5170;5100;2009;5
000;2;49;5170;5140;2009;1
000;2;49;5170;5170;2009;1
000;2;49;5170;5180;2009;1
000;2;49;5170;5390;2009;1
000;2;49;5172;5100;2009;1
000;2;49;5172;5172;2009;1
000;2;49;5172;5438;2009;1
000;2;49;5174;5174;2009;1
000;2;49;5180;5100;2009;6
000;2;49;5180;5180;2009;12
000;2;49;5180;5700;2009;1
000;2;49;5236;5100;2009;1
000;2;49;5258;5297;2009;1
000;2;49;5268;5100;2009;1
000;2;49;5278;5100;2009;1
000;2;49;5279;5279;2009;1
000;2;49;5304;5140;2009;1
000;2;5;5120;5120;2009;5
000;2;5;5126;5100;2009;2
000;2;5;5128;5100;2009;1
000;2;5;5128;5128;2009;1
000;2;5;5130;5100;2009;9
000;2;5;5140;5100;2009;1
000;2;5;5140;5140;2009;2
000;2;5;5150;5100;2009;4
000;2;5;5150;5150;2009;3
000;2;5;5150;5164;2009;1
000;2;5;5151;5100;2009;1
000;2;5;5154;5100;2009;1
000;2;5;5154;5150;2009;1
000;2;5;5154;5154;2009;17
000;2;5;5156;5100;2009;1
000;2;5;5158;5158;2009;5
000;2;5;5160;5100;2009;1
000;2;5;5160;5999;2009;1
000;2;5;5164;5100;2009;12
000;2;6;5502;5100;2009;4
000;2;6;5502;5502;2009;1
000;2;6;5514;5100;2009;1
000;2;6;5609;5609;2009;1
000;2;6;5611;5142;2009;1
000;2;6;5611;5611;2009;2
000;2;6;5704;5704;2009;2
000;2;6;5757;5757;2009;1
000;2;5;5262;5100;2009;1
000;2;5;5268;5100;2009;1
000;2;5;5272;5100;2009;1
000;2;5;5289;5100;2009;1
000;2;5;5289;5289;2009;1
000;2;5;5299;5100;2009;1
000;2;5;5306;5100;2009;2
000;2;5;5306;5306;2009;1
000;2;5;5318;5100;2009;2
000;2;5;5352;5100;2009;1
000;2;5;5390;5100;2009;10
000;2;5;5390;5140;2009;1
000;2;5;5390;5314;2009;1
000;2;5;5390;5390;2009;2
000;2;5;5403;5100;2009;2
000;2;5;5404;5404;2009;1
000;2;5;5408;5408;2009;1
000;2;5;5416;5100;2009;1
000;2;5;5422;5170;2009;1
000;2;5;5432;5100;2009;1
000;2;5;5432;5432;2009;3
000;2;5;5434;5434;2009;1
000;2;5;5436;5100;2009;1
000;2;5;5436;5436;2009;2
000;2;5;5438;5100;2009;1
000;2;5;5438;5438;2009;1
000;2;60;5502;5100;2009;1
000;2;60;5609;5999;2009;1
000;2;60;5761;5100;2009;1
000;2;22;5448;5100;2010;7
000;2;22;5448;5170;2010;1
000;2;22;5448;5246;2010;1
000;2;22;5448;5448;2010;46
000;2;22;5456;5100;2010;2
000;2;22;5456;5110;2010;1
000;2;22;5458;5414;2010;1
000;2;22;5458;5458;2010;2
000;2;22;5464;5100;2010;1
000;2;22;5464;5464;2010;5
000;2;22;5464;5999;2010;1
000;2;22;5466;5466;2010;2
000;2;22;5468;5468;2010;5
000;2;22;5472;5100;2010;2
000;2;22;5472;5472;2010;8
000;2;22;5472;5999;2010;1
000;2;22;5474;5100;2010;1
000;2;22;5474;5474;2010;137
000;1;9;5105;5105;2010;2
000;1;9;5110;5100;2010;6
000;1;9;5110;5110;2010;2
000;1;9;5110;5180;2010;1
000;1;9;5120;5100;2010;4
000;1;9;5120;5120;2010;1
000;1;9;5120;5130;2010;1
000;1;9;5126;5100;2010;3
000;2;22;5704;5704;2010;67
000;2;22;5704;5999;2010;3
000;2;22;5706;5706;2010;3
000;2;22;5708;5708;2010;1
000;2;22;5724;5724;2010;2
000;2;22;5750;5750;2010;2
000;2;22;5752;5752;2010;5
000;2;22;5757;5100;2010;1
000;2;22;5757;5757;2010;1
000;2;22;5776;5776;2010;24
000;2;22;5776;5778;2010;1
000;2;22;5778;5778;2010;18
000;2;22;5778;5999;2010;1
000;2;22;5901;5100;2010;49
000;2;23;5126;5100;2010;3
000;2;23;5126;5126;2010;7
000;2;22;5306;5100;2010;3
000;2;22;5306;5306;2010;12
000;2;22;5306;5999;2010;1
000;2;22;5314;5100;2010;8
000;2;22;5314;5314;2010;15
000;2;22;5316;5316;2010;4
000;2;22;5318;5100;2010;1
000;2;22;5318;5318;2010;3
000;2;22;5322;5322;2010;1
000;2;22;5354;5100;2010;1
000;2;22;5354;5354;2010;5
000;2;22;5354;5999;2010;1
000;2;22;5366;5366;2010;1
000;2;22;5390;5100;2010;16
000;2;22;5390;5110;2010;1
000;2;22;5390;5120;2010;1
000;2;22;5390;5140;2010;1
000;2;22;5390;5158;2010;1
000;1;8;5776;5776;2010;1
000;1;8;5901;5100;2010;5
000;1;8;5999;5486;2010;1
000;1;80;5156;5100;2010;1
000;1;80;5170;5100;2010;1
000;1;80;5326;5100;2010;1
000;1;80;5422;5100;2010;1
000;1;80;5442;5100;2010;1
000;1;81;5110;5100;2010;1
000;1;81;5130;5100;2010;1
000;1;81;5164;5100;2010;1
000;1;81;5180;5100;2010;1
000;1;81;5182;5100;2010;1
000;1;81;5514;5100;2010;1
000;1;82;5120;5100;2010;1
000;1;9;5128;5128;2010;4
000;1;9;5130;5100;2010;2
000;1;9;5140;5100;2010;2
000;1;9;5140;5140;2010;1
000;1;9;5140;5170;2010;1
000;1;9;5150;5150;2010;1
000;1;9;5154;5100;2010;1
000;1;9;5154;5154;2010;14
000;1;9;5158;5158;2010;2
000;1;9;5160;5100;2010;3
000;1;9;5164;5100;2010;3
000;1;9;5170;5100;2010;11
000;1;9;5170;5170;2010;1
000;2;22;5901;5999;2010;1
000;1;9;5306;5100;2010;1
000;1;9;5306;5306;2010;1
000;1;9;5314;5100;2010;1
000;1;9;5364;5100;2010;1
000;1;9;5366;5366;2010;1
000;1;9;5374;5100;2010;1
000;1;9;5390;5100;2010;11
000;1;9;5390;5390;2010;2
000;1;9;5392;5140;2010;1
000;1;9;5392;5392;2010;1
000;1;9;5403;5100;2010;1
000;1;9;5404;5100;2010;1
000;1;9;5406;5100;2010;1
000;1;9;5410;5414;2010;1
000;1;9;5416;5100;2010;1
000;1;9;5432;5100;2010;2
000;1;9;5432;5432;2010;2
000;1;9;5436;5100;2010;1
000;1;9;5436;5436;2010;2
000;1;9;5438;5100;2010;1
000;1;9;5438;5438;2010;3
000;1;9;5442;5100;2010;1
000;1;9;5444;5100;2010;1
000;1;9;5444;5444;2010;1
000;1;9;5448;5100;2010;5
000;1;9;5448;5448;2010;2
000;1;9;5456;5100;2010;3
000;1;9;5458;5100;2010;3
000;1;9;5464;5464;2010;1
000;1;9;5466;5466;2010;1
000;1;9;5468;5100;2010;2
000;1;9;5468;5468;2010;1
000;1;9;5472;5100;2010;3
000;1;9;5472;5472;2010;1
000;1;9;5474;5474;2010;1
000;1;9;5474;5999;2010;1
000;2;23;5128;5128;2010;30
000;2;23;5128;5999;2010;1
000;2;23;5130;5100;2010;10
000;2;23;5130;5126;2010;2
000;2;23;5130;5130;2010;58
000;2;23;5130;5180;2010;1
000;2;23;5130;5611;2010;1
000;2;23;5130;5999;2010;2
000;2;23;5134;5100;2010;2
000;1;9;5706;5706;2010;1
000;1;9;5716;5170;2010;1
000;1;9;5724;5100;2010;1
000;1;9;5724;5724;2010;1
000;1;9;5756;5100;2010;1
000;1;9;5756;5756;2010;1
000;1;9;5761;5761;2010;1
000;1;9;5901;5100;2010;6
000;1;9;5999;5100;2010;2
000;1;90;5110;5110;2010;1
000;1;91;5150;5100;2010;1
000;1;92;5164;5100;2010;1
000;1;96;5390;5100;2010;1
000;2;0;5101;5100;2010;14
000;2;0;5104;5100;2010;1
000;2;0;5104;5180;2010;1
000;2;0;5105;5100;2010;3
000;2;0;5105;5105;2010;13
000;2;0;5108;5100;2010;1
000;2;0;5110;5100;2010;9
000;2;0;5110;5110;2010;10
000;2;0;5110;5318;2010;1
000;2;0;5110;5999;2010;1
000;2;0;5120;5100;2010;42
000;2;0;5120;5105;2010;1
000;2;0;5120;5110;2010;2
000;2;0;5120;5120;2010;10
000;2;0;5120;5472;2010;3
000;2;0;5126;5100;2010;6
000;2;0;5126;5126;2010;1
000;2;0;5128;5128;2010;1
000;2;0;5130;5100;2010;6
000;2;0;5130;5130;2010;4
000;2;0;5130;5472;2010;1
000;2;0;5134;5100;2010;2
000;2;0;5140;5100;2010;3
000;2;0;5140;5140;2010;2
000;1;82;5164;5100;2010;2
000;1;82;5164;5160;2010;1
000;1;82;5180;5180;2010;1
000;1;82;5468;5468;2010;1
000;1;83;5120;5100;2010;1
000;2;9;5414;5414;2010;1
000;2;9;5416;5416;2010;1
000;2;9;5418;5100;2010;1
000;2;9;5436;5436;2010;1
000;2;9;5438;5100;2010;1
000;2;9;5438;5404;2010;1
000;2;9;5444;5444;2010;1
000;2;9;5446;5100;2010;1
000;2;9;5448;5100;2010;2
000;2;9;5448;5448;2010;2
000;2;9;5456;5100;2010;4
000;2;9;5458;5414;2010;1
000;2;9;5458;5458;2010;1
000;2;9;5464;5464;2010;1
000;2;9;5468;5468;2010;1
000;2;9;5472;5100;2010;3
000;2;9;5472;5170;2010;1
000;2;9;5472;5472;2010;1
000;2;9;5474;5100;2010;1
000;2;9;5474;5474;2010;1
000;2;9;5474;5999;2010;1
000;2;9;5482;5100;2010;2
000;2;9;5486;5100;2010;1
000;2;9;5486;5486;2010;1
000;2;9;5492;5100;2010;1
000;2;9;5492;5492;2010;8
000;2;9;5496;5100;2010;4
000;2;9;5502;5140;2010;1
000;2;9;5502;5170;2010;1
000;2;9;5514;5390;2010;1
000;2;9;5609;5609;2010;1
000;2;9;5611;5611;2010;2
000;2;9;5700;5700;2010;1
000;2;9;5700;5706;2010;1
000;2;9;5704;5404;2010;1
000;2;9;5704;5704;2010;2
000;2;9;5712;5712;2010;2
000;2;41;5160;5160;2010;1
000;2;41;5160;5170;2010;1
000;2;41;5164;5100;2010;5
000;2;41;5164;5164;2010;1
000;2;41;5170;5100;2010;7
000;2;41;5170;5150;2010;1
000;2;41;5170;5158;2010;1
000;2;41;5170;5170;2010;5
000;2;41;5170;5180;2010;1
000;2;41;5172;5100;2010;2
000;2;42;5278;5278;2010;1
000;2;42;5296;5296;2010;1
000;2;42;5306;5100;2010;1
000;2;42;5110;5100;2010;4
000;2;42;5114;5404;2010;1
000;2;42;5120;5100;2010;12
000;2;42;5120;5120;2010;5
000;2;42;5120;5244;2010;1
000;2;42;5126;5100;2010;1
000;2;42;5128;5128;2010;3
000;2;42;5130;5100;2010;1
000;2;42;5134;5100;2010;2
000;2;42;5140;5100;2010;3
000;2;41;5432;5432;2010;1
000;2;41;5436;5436;2010;1
000;2;41;5438;5438;2010;2
000;2;41;5438;5999;2010;1
000;2;41;5444;5100;2010;1
000;2;41;5444;5390;2010;1
000;2;41;5444;5444;2010;3
000;2;41;5448;5100;2010;2
000;2;41;5448;5448;2010;5
000;2;41;5456;5100;2010;3
000;2;41;5458;5432;2010;1
000;2;41;5462;5100;2010;2
000;2;42;5142;5100;2010;1
000;2;42;5142;5142;2010;1
000;2;41;5172;5172;2010;1
000;2;41;5174;5174;2010;1
000;2;41;5180;5100;2010;6
000;2;41;5180;5180;2010;12
000;2;41;5180;5999;2010;1
000;2;41;5182;5100;2010;1
000;2;41;5182;5182;2010;1
000;2;41;5228;5228;2010;1
000;2;41;5234;5100;2010;1
000;2;41;5240;5100;2010;1
000;2;41;5244;5100;2010;1
000;2;41;5244;5244;2010;1
000;2;41;5266;5100;2010;1
000;2;41;5268;5268;2010;1
000;2;41;5272;5100;2010;1
000;2;41;5287;5287;2010;1
000;2;41;5288;5999;2010;1
000;2;41;5289;5289;2010;2
000;2;40;5776;5704;2010;1
000;2;40;5901;5100;2010;2
000;2;40;5999;5100;2010;2
000;2;40;5999;5436;2010;1
000;2;41;5101;5100;2010;11
000;2;41;5104;5104;2010;2
000;2;41;5104;5502;2010;1
000;2;41;5105;5105;2010;3
000;2;41;5108;5100;2010;1
000;2;41;5110;5100;2010;7
000;2;41;5110;5110;2010;5
000;2;41;5110;5120;2010;1
000;2;41;5110;5130;2010;1
000;2;41;5120;5100;2010;4
000;2;41;5120;5120;2010;1
000;2;41;5120;5228;2010;1
000;1;33;5120;5170;2014;1
000;1;33;5120;5172;2014;1
000;1;8;5158;5158;2014;9
000;1;8;5158;5390;2014;1
000;1;8;5160;5100;2014;3
000;1;8;5164;5100;2014;4
000;1;8;5164;5164;2014;4
000;1;8;5164;5999;2014;1
000;1;8;5170;5100;2014;13
000;1;8;5170;5170;2014;2
000;1;8;5172;5172;2014;1
000;1;8;5172;5404;2014;1
000;1;8;5172;5486;2014;6
000;1;8;5172;5700;2014;1
000;1;8;5174;5174;2014;1
000;1;8;5180;5100;2014;4
